timestamp,zone_id,temp_C,CO_ppm,CH4_pct,CO2_pct,O2_pct,air_temp_C,RH_pct,rain_mm,wind_ms,thermal_index,confirmed_event
2026-09-08 18:50:00,B,39.53,7.27,5.926,18.768,12.455,31.63,66.1,0.0,2.02,0.249,0
2026-09-08 19:00:00,B,39.1,8.92,6.252,18.653,12.689,31.04,69.5,0.0,2.8,0.252,0
2026-09-08 19:10:00,B,39.54,9.6,6.338,18.113,12.118,30.64,68.3,0.0,0.8,0.247,0
2026-09-08 19:20:00,B,39.22,9.03,6.253,19.176,12.088,30.29,68.3,0.0,1.41,0.247,0
2026-09-08 19:30:00,B,39.57,8.82,6.228,19.307,12.092,31.21,71.0,0.0,2.64,0.255,0
2026-09-08 19:40:00,B,39.05,7.71,6.437,19.526,12.181,30.48,68.4,0.0,1.57,0.255,0
2026-09-08 19:50:00,B,38.53,8.36,6.161,20.091,12.187,30.41,70.3,0.0,2.2,0.242,0
2026-09-08 20:00:00,B,38.84,9.4,6.026,19.166,12.603,30.36,67.8,0.0,1.99,0.237,0
2026-09-08 20:10:00,B,38.22,10.23,5.84,18.656,12.311,29.8,72.0,0.0,1.7,0.247,0
2026-09-08 20:20:00,B,38.61,8.4,6.09,19.238,12.002,30.18,71.1,0.0,2.79,0.248,0
2026-09-08 20:30:00,B,38.86,10.76,6.305,18.581,12.247,30.71,74.0,0.0,1.85,0.225,0
2026-09-08 20:40:00,B,38.86,7.94,6.38,19.86,12.013,29.83,73.2,0.0,2.09,0.263,0
2026-09-08 20:50:00,B,38.74,10.69,6.537,18.105,12.38,29.38,76.5,0.0,1.45,0.247,0
2026-09-08 21:00:00,B,38.21,6.66,5.916,19.282,11.879,29.26,69.7,0.0,0.81,0.239,0
2026-09-08 21:10:00,B,38.96,8.22,6.231,19.739,12.519,29.61,76.0,0.0,1.34,0.243,0
2026-09-08 21:20:00,B,38.47,8.83,6.08,19.055,12.337,28.73,73.9,0.0,2.04,0.263,0
2026-09-08 21:30:00,B,38.38,7.65,5.965,18.732,12.576,30.03,77.4,0.0,2.74,0.261,0
2026-09-08 21:40:00,B,38.09,6.61,5.942,17.806,12.21,28.22,76.5,0.0,1.28,0.249,0
2026-09-08 21:50:00,B,38.13,9.44,6.103,19.711,12.463,29.03,74.1,0.0,1.41,0.237,0
2026-09-08 22:00:00,B,38.06,8.43,6.137,18.428,12.604,28.51,77.2,0.0,2.68,0.265,0
2026-09-08 22:10:00,B,37.61,7.01,5.905,18.685,12.201,28.55,78.8,0.0,2.12,0.256,0
2026-09-08 22:20:00,B,37.99,7.53,5.89,18.783,12.375,28.68,75.2,0.0,2.18,0.266,0
2026-09-08 22:30:00,B,38.52,8.81,5.99,18.475,12.357,28.88,74.3,0.0,1.81,0.252,0
2026-09-08 22:40:00,B,38.43,8.81,5.959,18.639,12.992,28.57,77.3,0.0,1.61,0.232,0
2026-09-08 22:50:00,B,37.86,9.43,5.984,19.6,12.855,28.33,76.6,0.0,2.1,0.242,0
2026-09-08 23:00:00,B,37.91,8.17,6.127,20.086,12.452,28.81,81.2,0.0,1.85,0.252,0
2026-09-08 23:10:00,B,37.42,8.11,5.86,18.567,12.114,29.04,78.8,0.0,0.91,0.256,0
2026-09-08 23:20:00,B,37.84,5.7,6.384,19.084,12.54,27.88,77.4,0.0,2.02,0.239,0
2026-09-08 23:30:00,B,38.14,9.37,6.213,19.15,11.679,28.07,80.8,0.0,2.11,0.253,0
2026-09-08 23:40:00,B,37.6,8.32,6.024,18.883,12.199,28.14,83.2,0.0,1.92,0.247,0
2026-09-08 23:50:00,B,38.13,7.92,5.904,18.864,12.156,28.2,81.1,0.0,1.97,0.251,0
2026-09-09 00:00:00,B,38.04,8.79,6.289,19.603,12.442,28.17,81.2,0.0,1.26,0.263,0
2026-09-09 00:10:00,B,38.2,6.13,6.167,19.89,12.17,28.06,82.2,0.0,2.59,0.237,0
2026-09-09 00:20:00,B,37.4,7.32,6.192,19.029,12.312,28.13,80.7,0.0,2.19,0.247,0
2026-09-09 00:30:00,B,37.92,6.18,5.863,18.67,12.215,27.79,78.5,0.0,1.98,0.253,0
2026-09-09 00:40:00,B,37.58,9.48,5.793,18.079,11.948,28.18,80.1,0.0,1.58,0.243,0
2026-09-09 00:50:00,B,38.1,8.97,6.093,18.616,12.578,27.38,79.5,0.0,2.0,0.27,0
2026-09-09 01:00:00,B,37.64,8.76,6.403,19.232,12.613,27.98,81.2,0.0,1.77,0.214,0
2026-09-09 01:10:00,B,38.32,6.62,5.89,18.934,12.483,27.54,83.5,0.0,1.37,0.247,0
2026-09-09 01:20:00,B,37.77,7.69,6.37,18.055,12.367,28.09,78.4,0.0,1.81,0.218,0
2026-09-09 01:30:00,B,37.57,8.42,6.369,19.331,12.374,27.81,80.1,0.0,1.6,0.253,0
2026-09-09 01:40:00,B,37.48,7.93,6.524,17.994,12.444,27.84,81.9,0.0,0.91,0.244,0
2026-09-09 01:50:00,B,37.43,9.9,6.382,19.203,12.671,28.21,81.2,0.0,2.39,0.228,0
2026-09-09 02:00:00,B,38.17,9.48,6.07,20.048,12.467,27.6,79.5,0.0,1.56,0.273,0
2026-09-09 02:10:00,B,37.87,8.87,6.067,18.372,11.691,27.64,80.0,0.0,1.97,0.261,0
2026-09-09 02:20:00,B,38.0,8.23,6.427,18.815,12.32,28.16,79.7,0.0,1.95,0.232,0
2026-09-09 02:30:00,B,37.62,8.18,5.685,19.436,12.355,27.08,81.4,0.0,2.82,0.242,0
2026-09-09 02:40:00,B,37.6,7.32,5.967,18.644,12.441,28.12,78.9,0.0,1.9,0.23,0
2026-09-09 02:50:00,B,37.73,8.25,6.419,18.576,12.554,28.37,81.5,0.0,1.95,0.264,0
2026-09-09 03:00:00,B,38.24,6.05,6.316,18.578,12.45,28.26,80.4,0.0,2.4,0.24,0
2026-09-09 03:10:00,B,38.42,8.76,6.375,19.427,12.876,28.27,77.0,0.0,2.2,0.226,0
2026-09-09 03:20:00,B,37.67,6.55,6.071,19.102,12.518,28.37,79.2,0.0,1.77,0.245,0
2026-09-09 03:30:00,B,38.18,7.61,6.187,18.363,12.324,29.03,76.8,0.0,2.08,0.266,0
2026-09-09 03:40:00,B,38.01,8.97,6.295,20.53,12.108,28.15,82.0,0.0,1.43,0.262,0
2026-09-09 03:50:00,B,38.16,9.56,6.094,18.687,12.711,28.53,80.7,0.0,1.28,0.24,0
2026-09-09 04:00:00,B,38.02,7.06,6.344,18.878,12.198,29.06,77.0,0.0,2.03,0.241,0
2026-09-09 04:10:00,B,38.39,8.79,6.272,19.167,12.017,29.14,76.6,0.0,2.1,0.276,0
2026-09-09 04:20:00,B,38.88,8.4,5.733,17.867,12.637,29.35,74.9,0.0,1.17,0.272,0
2026-09-09 04:30:00,B,38.69,7.24,6.291,18.648,12.447,28.94,73.3,0.0,2.21,0.255,0
2026-09-09 04:40:00,B,38.47,8.32,5.998,18.6,12.549,29.37,74.7,0.0,1.67,0.238,0
2026-09-09 04:50:00,B,38.06,7.44,5.937,18.996,12.601,29.93,77.5,0.0,2.16,0.247,0
2026-09-09 05:00:00,B,38.05,6.3,6.172,18.985,12.07,30.2,77.2,0.0,2.02,0.294,0
2026-09-09 05:10:00,B,38.84,7.49,6.456,18.739,11.778,29.15,74.8,0.0,2.21,0.229,0
2026-09-09 05:20:00,B,38.56,7.56,5.91,19.109,12.39,29.69,72.5,0.0,1.57,0.22,0
2026-09-09 05:30:00,B,38.49,8.35,5.994,19.158,12.674,30.06,72.4,0.0,2.11,0.277,0
2026-09-09 05:40:00,B,39.35,9.23,5.886,18.998,11.934,30.64,74.9,0.0,2.14,0.259,0
2026-09-09 05:50:00,B,38.54,6.73,6.295,18.913,11.957,30.33,70.5,0.0,2.1,0.249,0
2026-09-09 06:00:00,B,39.09,5.14,6.291,19.085,12.481,30.11,75.3,0.0,1.98,0.254,0
2026-09-09 06:10:00,B,38.47,9.14,6.179,18.784,12.226,30.73,71.9,0.0,1.98,0.246,0
2026-09-09 06:20:00,B,38.77,7.15,5.856,18.407,12.033,30.64,71.1,0.0,1.95,0.244,0
2026-09-09 06:30:00,B,38.7,9.49,6.05,18.824,12.051,30.55,68.9,0.0,2.06,0.261,0
2026-09-09 06:40:00,B,38.99,8.45,6.017,18.893,12.245,30.94,67.8,0.0,2.48,0.229,0
2026-09-09 06:50:00,B,39.05,5.71,6.045,19.71,12.438,31.53,71.1,0.0,2.64,0.256,0
2026-09-09 07:00:00,B,39.12,7.29,6.302,18.577,12.187,31.13,70.0,0.0,1.6,0.234,0
2026-09-09 07:10:00,B,39.75,10.0,6.263,18.772,12.249,30.96,71.7,0.0,2.88,0.245,0
2026-09-09 07:20:00,B,39.17,7.46,5.84,18.822,12.036,30.39,69.1,0.0,1.59,0.251,0
2026-09-09 07:30:00,B,38.69,6.01,5.769,19.51,11.839,30.93,68.8,0.0,1.64,0.233,0
2026-09-09 07:40:00,B,39.5,7.63,5.503,19.367,12.189,31.1,67.3,0.0,0.57,0.262,0
2026-09-09 07:50:00,B,39.83,8.95,6.12,18.233,12.274,31.68,68.2,0.0,0.47,0.279,0
2026-09-09 08:00:00,B,39.39,8.18,6.124,19.497,12.232,31.55,62.9,0.0,2.33,0.25,0
2026-09-09 08:10:00,B,39.4,8.59,6.323,18.797,12.407,31.99,65.2,0.0,1.6,0.265,0
2026-09-09 08:20:00,B,40.42,6.69,6.238,19.25,12.207,32.71,64.6,0.0,2.88,0.255,0
2026-09-09 08:30:00,B,39.49,8.06,6.486,18.012,12.068,32.59,65.7,0.0,1.25,0.24,0
2026-09-09 08:40:00,B,39.81,8.34,6.223,18.474,11.881,32.66,64.0,0.0,1.97,0.234,0
2026-09-09 08:50:00,B,39.53,8.68,6.36,18.841,12.234,32.62,64.2,0.0,2.59,0.23,0
2026-09-09 09:00:00,B,40.59,6.55,6.082,19.266,13.001,32.62,62.6,0.0,1.32,0.22,0
2026-09-09 09:10:00,B,39.63,6.09,5.942,18.224,11.813,32.58,62.0,0.0,1.4,0.283,0
2026-09-09 09:20:00,B,39.57,8.25,5.853,19.387,12.364,32.82,59.2,0.0,1.88,0.266,0
2026-09-09 09:30:00,B,40.67,6.09,5.863,18.219,12.462,32.7,60.4,0.0,1.56,0.274,0
2026-09-09 09:40:00,B,39.99,9.29,6.208,19.905,12.234,32.74,59.9,0.0,1.87,0.259,0
2026-09-09 09:50:00,B,40.43,7.42,6.241,18.861,12.342,32.71,59.6,0.0,2.21,0.264,0
2026-09-09 10:00:00,B,40.31,8.99,6.345,18.094,12.311,33.16,60.4,0.0,0.74,0.263,0
2026-09-09 10:10:00,B,40.16,7.57,5.887,18.893,12.508,33.33,58.1,0.0,1.91,0.246,0
2026-09-09 10:20:00,B,39.93,9.19,6.432,18.61,11.89,33.6,56.6,0.0,1.42,0.258,0
2026-09-09 10:30:00,B,40.67,7.77,5.907,18.78,12.108,33.27,59.8,0.0,1.67,0.223,0
2026-09-09 10:40:00,B,40.47,6.61,5.728,19.049,12.864,33.62,57.9,0.0,1.35,0.254,0
2026-09-09 10:50:00,B,39.67,7.45,6.039,18.54,12.319,34.22,57.1,0.0,1.43,0.222,0
2026-09-09 11:00:00,B,40.31,9.28,6.133,18.996,12.472,33.48,57.4,0.0,1.77,0.251,0
2026-09-09 11:10:00,B,40.21,8.82,6.284,18.994,12.28,34.01,57.1,0.0,1.57,0.253,0
2026-09-09 11:20:00,B,40.98,7.28,6.145,19.202,12.007,34.1,58.2,0.0,2.14,0.237,0
2026-09-09 11:30:00,B,40.64,8.9,6.507,18.688,12.21,34.37,58.7,0.0,1.75,0.25,0
2026-09-09 11:40:00,B,40.7,7.9,5.939,18.815,12.581,34.35,55.3,0.0,1.28,0.261,0
2026-09-09 11:50:00,B,40.51,9.14,6.107,19.133,12.341,33.62,56.2,0.0,1.94,0.248,0
2026-09-09 12:00:00,B,41.11,8.66,5.851,17.738,11.829,33.48,53.1,0.0,1.24,0.256,0
2026-09-09 12:10:00,B,40.15,8.02,5.824,18.915,12.052,34.49,56.9,0.0,1.7,0.241,0
2026-09-09 12:20:00,B,40.42,8.72,6.402,18.99,11.985,34.44,57.3,0.0,2.09,0.248,0
2026-09-09 12:30:00,B,40.96,6.2,6.538,17.366,11.933,34.33,56.5,0.0,2.38,0.241,0
2026-09-09 12:40:00,B,40.8,7.99,6.064,19.621,12.208,34.04,55.9,0.0,2.15,0.241,0
2026-09-09 12:50:00,B,40.93,7.81,6.064,19.158,12.153,33.66,57.5,0.0,1.51,0.248,0
2026-09-09 13:00:00,B,40.56,6.36,6.028,18.561,12.332,34.37,54.7,0.0,2.1,0.246,0
2026-09-09 13:10:00,B,40.63,8.96,6.124,19.688,12.845,34.54,53.3,0.0,1.94,0.239,0
2026-09-09 13:20:00,B,41.28,9.61,5.982,18.879,12.291,33.96,56.8,0.0,1.25,0.27,0
2026-09-09 13:30:00,B,40.59,8.64,6.377,18.673,12.323,34.73,53.9,0.0,1.1,0.253,0
2026-09-09 13:40:00,B,40.45,8.67,6.018,19.072,12.275,34.15,54.4,0.0,1.45,0.233,0
2026-09-09 13:50:00,B,40.81,8.22,6.123,19.345,12.355,33.85,57.6,0.0,1.57,0.256,0
2026-09-09 14:00:00,B,40.32,7.27,5.943,18.846,12.56,34.27,58.0,0.0,2.37,0.24,0
2026-09-09 14:10:00,B,41.06,8.51,6.306,18.968,12.662,34.18,54.7,0.0,2.85,0.234,0
2026-09-09 14:20:00,B,40.37,6.1,5.589,18.239,12.347,33.39,53.1,0.0,1.76,0.244,0
2026-09-09 14:30:00,B,40.28,7.56,5.971,18.726,12.648,33.84,53.1,0.0,1.07,0.226,0
2026-09-09 14:40:00,B,40.33,8.64,6.147,19.243,12.128,33.98,55.2,0.0,1.72,0.22,0
2026-09-09 14:50:00,B,39.99,7.76,6.097,20.123,12.365,34.07,55.3,0.0,2.23,0.243,0
2026-09-09 15:00:00,B,40.92,8.51,6.227,18.809,12.534,33.64,53.7,0.0,2.34,0.238,0
2026-09-09 15:10:00,B,40.59,9.18,6.363,19.236,12.6,33.5,57.0,0.0,1.94,0.263,0
2026-09-09 15:20:00,B,40.41,6.48,6.113,19.433,12.205,32.9,59.0,0.0,1.58,0.246,0
2026-09-09 15:30:00,B,40.59,6.52,6.179,18.617,12.35,33.44,59.0,0.0,1.89,0.228,0
2026-09-09 15:40:00,B,39.54,7.93,6.026,18.606,12.691,33.04,60.7,0.0,1.04,0.255,0
2026-09-09 15:50:00,B,40.41,7.69,6.026,18.945,12.091,33.89,59.9,0.0,0.31,0.263,0
2026-09-09 16:00:00,B,40.34,7.84,6.174,18.768,12.163,34.31,59.9,0.0,1.41,0.219,0
2026-09-09 16:10:00,B,40.25,8.8,6.276,19.532,12.33,32.74,58.1,0.0,2.56,0.263,0
2026-09-09 16:20:00,B,39.97,7.34,6.094,19.056,12.148,33.1,59.5,0.0,1.81,0.26,0
2026-09-09 16:30:00,B,40.23,9.01,6.049,19.498,12.301,32.96,62.9,0.0,2.16,0.273,0
2026-09-09 16:40:00,B,40.33,5.97,5.735,18.922,12.449,32.69,59.3,0.0,2.51,0.225,0
2026-09-09 16:50:00,B,40.36,8.3,6.239,19.197,12.307,32.31,60.5,0.0,2.26,0.242,0
2026-09-09 17:00:00,B,40.0,6.29,5.868,18.455,12.503,32.59,62.9,0.0,1.71,0.258,0
2026-09-09 17:10:00,B,40.04,7.64,5.776,19.223,11.636,32.6,59.5,0.0,1.76,0.259,0
2026-09-09 17:20:00,B,39.56,6.8,6.374,19.304,12.399,32.73,62.4,0.0,1.94,0.221,0
2026-09-09 17:30:00,B,39.63,8.84,5.776,18.254,12.325,32.36,64.2,0.0,1.53,0.254,0
2026-09-09 17:40:00,B,39.48,7.39,6.432,18.747,12.619,32.27,64.3,0.0,1.51,0.256,0
2026-09-09 17:50:00,B,39.58,8.11,5.574,18.859,11.993,32.16,65.6,0.0,1.91,0.237,0
2026-09-09 18:00:00,B,39.47,8.39,6.388,19.481,11.476,31.83,61.1,0.0,1.38,0.257,0
2026-09-09 18:10:00,B,39.46,6.08,5.983,18.447,12.137,32.06,67.1,0.0,2.07,0.26,0
2026-09-09 18:20:00,B,39.6,7.36,6.534,19.077,12.278,32.24,65.2,0.0,2.51,0.248,0
2026-09-09 18:30:00,B,38.81,6.43,6.234,19.433,12.108,31.47,63.2,0.0,1.81,0.25,0
2026-09-09 18:40:00,B,40.53,7.56,5.841,18.207,12.107,31.33,65.9,0.0,1.55,0.262,0
2026-09-09 18:50:00,B,39.61,7.81,6.1,18.516,12.406,31.09,67.7,0.0,1.64,0.272,0
2026-09-09 19:00:00,B,39.06,7.74,6.076,19.175,12.084,30.91,69.1,0.0,0.76,0.267,0
2026-09-09 19:10:00,B,38.88,8.32,5.983,19.193,12.305,31.26,67.5,0.0,1.81,0.236,0
2026-09-09 19:20:00,B,39.36,8.78,6.0,19.825,11.75,30.26,69.9,0.0,1.72,0.249,0
2026-09-09 19:30:00,B,39.69,8.43,5.674,18.808,12.246,30.85,68.2,0.0,1.98,0.255,0
2026-09-09 19:40:00,B,38.61,8.63,5.745,19.268,12.21,30.47,69.7,0.0,1.79,0.269,0
2026-09-09 19:50:00,B,39.48,6.48,6.3,18.699,11.998,30.62,72.6,0.0,1.0,0.251,0
2026-09-09 20:00:00,B,39.17,7.82,5.958,19.278,12.442,30.76,75.0,0.0,2.04,0.245,0
2026-09-09 20:10:00,B,38.65,8.89,6.038,20.028,12.317,30.21,72.3,0.0,1.92,0.236,0
2026-09-09 20:20:00,B,38.25,7.01,6.46,18.21,12.155,30.35,72.5,0.0,0.64,0.242,0
2026-09-09 20:30:00,B,38.66,7.13,6.104,18.257,12.689,29.86,73.8,0.0,1.37,0.261,0
2026-09-09 20:40:00,B,38.39,6.94,6.208,18.221,12.601,29.14,74.8,0.0,2.73,0.225,0
2026-09-09 20:50:00,B,38.37,7.83,6.086,19.113,12.78,29.03,75.2,0.0,0.87,0.289,0
2026-09-09 21:00:00,B,38.5,8.14,6.538,17.504,11.98,29.33,72.5,0.0,1.65,0.246,0
2026-09-09 21:10:00,B,38.62,9.16,5.432,19.481,11.867,28.74,74.7,0.0,2.12,0.264,0
2026-09-09 21:20:00,B,37.98,7.54,5.85,18.017,12.242,29.09,74.2,0.0,1.23,0.247,0
2026-09-09 21:30:00,B,38.69,8.1,6.269,18.322,12.514,28.43,77.3,0.0,1.72,0.232,0
2026-09-09 21:40:00,B,37.35,7.77,5.929,20.044,12.496,29.32,76.1,0.0,1.56,0.246,0
2026-09-09 21:50:00,B,37.68,7.98,5.915,18.227,12.305,29.37,77.5,0.0,2.11,0.254,0
2026-09-09 22:00:00,B,37.96,7.0,5.929,18.329,12.295,28.68,76.3,0.0,2.43,0.251,0
2026-09-09 22:10:00,B,38.06,8.77,6.077,18.111,12.398,28.35,76.3,0.0,1.49,0.27,0
2026-09-09 22:20:00,B,37.95,9.08,6.683,18.839,12.341,28.58,80.4,0.0,1.55,0.246,0
2026-09-09 22:30:00,B,37.79,8.24,6.126,19.322,12.301,28.57,79.5,0.0,1.4,0.245,0
2026-09-09 22:40:00,B,38.28,7.11,6.072,19.037,11.925,28.61,81.2,0.0,1.36,0.241,0
2026-09-09 22:50:00,B,38.24,9.32,5.873,19.02,12.371,27.51,79.0,0.0,1.96,0.256,0
2026-09-09 23:00:00,B,38.07,8.21,6.236,19.0,12.151,27.62,78.3,0.0,1.44,0.237,0
2026-09-09 23:10:00,B,37.96,7.67,6.223,18.821,12.22,28.27,81.8,0.0,1.08,0.267,0
2026-09-09 23:20:00,B,37.89,7.33,5.991,19.492,12.567,28.37,77.6,0.0,1.13,0.266,0
2026-09-09 23:30:00,B,38.03,9.02,6.224,19.754,12.631,28.19,77.8,0.0,1.14,0.282,0
2026-09-09 23:40:00,B,37.62,7.39,5.994,18.742,12.329,27.4,81.4,0.0,1.92,0.279,0
2026-09-09 23:50:00,B,38.02,8.77,5.811,18.106,11.896,28.41,79.6,0.0,1.89,0.232,0
2026-09-10 00:00:00,B,38.08,9.46,5.943,18.716,12.611,27.76,81.7,0.0,2.04,0.22,0
2026-09-10 00:10:00,B,37.96,7.39,6.279,18.623,12.498,28.2,80.1,0.0,2.16,0.266,0
2026-09-10 00:20:00,B,38.17,9.01,5.91,19.789,12.373,27.71,78.0,0.0,1.71,0.235,0
2026-09-10 00:30:00,B,37.84,7.92,6.337,18.902,12.278,27.21,81.9,0.0,1.54,0.248,0
2026-09-10 00:40:00,B,37.78,8.4,6.399,18.788,12.284,28.44,79.7,0.0,2.15,0.262,0
2026-09-10 00:50:00,B,38.03,8.94,5.857,18.562,12.458,27.85,81.8,0.0,2.29,0.239,0
2026-09-10 01:00:00,B,37.28,8.92,6.074,19.193,12.304,28.43,80.9,0.0,1.43,0.233,0
2026-09-10 01:10:00,B,37.56,7.33,6.042,19.163,12.668,27.91,82.7,0.0,1.42,0.247,0
2026-09-10 01:20:00,B,37.47,8.6,6.147,19.671,11.813,27.83,80.2,0.0,1.38,0.242,0
2026-09-10 01:30:00,B,37.64,8.84,6.034,18.809,12.247,28.61,80.0,0.0,1.2,0.261,0
2026-09-10 01:40:00,B,37.98,9.6,6.42,19.687,12.659,28.28,79.2,0.0,0.57,0.254,0
2026-09-10 01:50:00,B,37.91,8.71,5.959,19.051,12.575,28.11,85.1,0.0,1.27,0.228,0
2026-09-10 02:00:00,B,38.8,7.44,6.014,19.808,12.349,27.67,81.5,0.0,1.76,0.247,0
2026-09-10 02:10:00,B,37.5,7.15,5.828,18.395,12.486,28.0,82.3,0.0,1.39,0.236,0
2026-09-10 02:20:00,B,38.27,7.47,6.142,19.635,12.872,27.71,78.8,0.0,1.98,0.271,0
2026-09-10 02:30:00,B,37.47,9.46,6.057,19.086,12.456,27.64,79.1,0.0,1.9,0.258,0
2026-09-10 02:40:00,B,38.39,7.84,6.252,19.758,12.314,28.2,82.7,0.0,2.13,0.243,0
2026-09-10 02:50:00,B,37.91,6.9,5.746,19.254,12.726,28.33,80.2,0.0,2.23,0.247,0
2026-09-10 03:00:00,B,38.07,6.73,6.114,18.128,11.773,27.94,74.6,0.0,1.29,0.242,0
2026-09-10 03:10:00,B,38.35,6.83,6.141,18.935,12.552,28.06,78.7,0.0,2.22,0.246,0
2026-09-10 03:20:00,B,37.45,6.76,6.567,19.376,12.549,28.42,79.3,0.0,1.34,0.231,0
2026-09-10 03:30:00,B,37.92,8.02,6.175,18.519,12.263,28.11,79.9,0.0,1.85,0.257,0
2026-09-10 03:40:00,B,37.68,7.24,6.319,18.897,12.049,29.06,74.3,0.0,2.22,0.24,0
2026-09-10 03:50:00,B,38.17,8.55,6.086,19.113,12.098,28.46,78.1,0.0,1.65,0.252,0
2026-09-10 04:00:00,B,37.85,6.22,6.196,18.332,12.543,28.46,78.1,0.0,1.72,0.266,0
2026-09-10 04:10:00,B,38.31,6.38,6.161,18.569,12.205,29.11,76.2,0.0,1.6,0.253,0
2026-09-10 04:20:00,B,38.6,8.56,5.772,19.371,12.085,28.64,77.0,0.0,2.01,0.253,0
2026-09-10 04:30:00,B,38.52,5.7,5.887,19.28,12.278,29.49,76.8,0.0,1.94,0.252,0
2026-09-10 04:40:00,B,38.01,8.51,5.738,19.997,12.564,28.62,76.4,0.0,1.27,0.264,0
2026-09-10 04:50:00,B,39.07,7.93,6.223,19.426,12.137,29.51,78.9,0.0,1.87,0.238,0
2026-09-10 05:00:00,B,39.03,9.89,6.403,18.966,12.205,29.74,75.9,0.0,2.39,0.266,0
2026-09-10 05:10:00,B,38.64,7.01,5.953,18.56,12.3,29.07,74.9,0.0,2.35,0.262,0
2026-09-10 05:20:00,B,38.41,7.83,5.849,17.776,12.07,29.7,74.1,0.0,1.54,0.273,0
2026-09-10 05:30:00,B,39.1,7.35,5.894,19.446,12.411,29.57,71.8,0.0,2.16,0.241,0
2026-09-10 05:40:00,B,38.3,8.16,6.615,18.995,12.369,30.38,74.5,0.0,1.53,0.247,0
2026-09-10 05:50:00,B,38.69,8.87,6.373,17.986,12.599,29.89,71.1,0.0,1.93,0.23,0
2026-09-10 06:00:00,B,38.81,9.23,5.986,18.857,11.823,29.74,73.0,0.0,0.73,0.231,0
2026-09-10 06:10:00,B,38.93,8.06,6.078,19.165,12.475,29.98,70.5,0.0,1.77,0.274,0
2026-09-10 06:20:00,B,38.87,7.55,6.111,19.042,12.195,30.26,73.2,0.0,1.64,0.252,0
2026-09-10 06:30:00,B,38.51,9.85,6.564,19.088,12.166,31.47,68.5,0.0,1.14,0.259,0
2026-09-10 06:40:00,B,39.0,9.21,5.827,18.952,12.334,30.8,67.1,0.0,3.14,0.217,0
2026-09-10 06:50:00,B,39.23,9.41,5.694,18.673,12.107,30.58,70.1,0.0,1.89,0.272,0
2026-09-10 07:00:00,B,38.61,8.72,6.285,18.687,12.98,31.2,73.5,0.0,1.6,0.234,0
2026-09-10 07:10:00,B,39.06,6.37,6.096,19.57,12.049,31.0,71.3,0.0,2.14,0.236,0
2026-09-10 07:20:00,B,39.23,7.41,5.877,18.691,11.949,31.22,67.8,0.0,2.2,0.253,0
2026-09-10 07:30:00,B,39.18,8.17,6.096,19.132,12.186,32.06,66.2,0.0,1.79,0.239,0
2026-09-10 07:40:00,B,39.19,7.55,5.781,18.579,12.294,31.81,65.0,0.0,2.51,0.206,0
2026-09-10 07:50:00,B,39.07,9.08,6.146,19.39,12.55,31.73,65.2,0.0,1.34,0.255,0
2026-09-10 08:00:00,B,39.79,9.09,6.0,19.189,12.378,31.73,65.8,0.0,2.54,0.246,0
2026-09-10 08:10:00,B,40.17,7.08,5.896,18.529,12.519,32.14,64.8,0.0,1.86,0.244,0
2026-09-10 08:20:00,B,39.03,6.93,5.995,18.933,12.398,32.31,63.2,0.0,1.45,0.265,0
2026-09-10 08:30:00,B,39.68,8.52,5.999,18.597,12.182,31.72,65.1,0.0,1.83,0.237,0
2026-09-10 08:40:00,B,39.27,8.13,6.029,19.471,11.987,32.15,61.3,0.0,1.68,0.247,0
2026-09-10 08:50:00,B,40.26,7.64,6.237,18.14,12.352,32.55,60.2,0.0,1.76,0.229,0
2026-09-10 09:00:00,B,39.45,8.73,5.877,19.513,12.887,33.01,59.2,0.0,1.51,0.268,0
2026-09-10 09:10:00,B,39.71,8.72,5.882,19.212,12.438,33.14,61.7,0.0,2.43,0.224,0
2026-09-10 09:20:00,B,40.29,8.37,6.569,18.672,12.181,33.21,61.5,0.0,2.26,0.269,0
2026-09-10 09:30:00,B,39.8,8.46,6.151,18.381,11.586,32.9,59.6,0.0,2.92,0.247,0
2026-09-10 09:40:00,B,39.78,6.25,5.933,18.847,12.279,33.35,59.6,0.0,1.43,0.249,0
2026-09-10 09:50:00,B,40.18,7.22,6.294,19.181,12.353,33.27,57.5,0.0,1.51,0.241,0
2026-09-10 10:00:00,B,40.01,7.69,6.174,19.873,12.434,33.27,60.4,0.0,2.03,0.251,0
2026-09-10 10:10:00,B,39.82,7.95,6.262,19.175,12.209,32.73,58.6,0.0,1.52,0.251,0
2026-09-10 10:20:00,B,39.96,9.28,6.163,19.954,12.433,33.32,55.8,0.0,2.05,0.262,0
2026-09-10 10:30:00,B,40.22,7.2,5.72,18.874,12.479,33.44,57.0,0.0,3.08,0.221,0
2026-09-10 10:40:00,B,40.72,7.87,6.148,17.849,12.452,34.13,58.1,0.0,2.02,0.235,0
2026-09-10 10:50:00,B,39.87,8.04,6.157,18.936,12.071,34.03,56.1,0.0,1.78,0.268,0
2026-09-10 11:00:00,B,40.56,7.64,6.081,19.223,12.044,33.24,58.7,0.0,2.18,0.265,0
2026-09-10 11:10:00,B,39.6,9.93,6.432,19.316,12.612,33.69,55.4,0.0,2.11,0.247,0
2026-09-10 11:20:00,B,40.57,7.7,6.505,18.861,12.131,34.06,59.3,0.0,2.19,0.284,0
